usertype,zip_code_start,borough_start,neighborhood_start,zip_code_end,borough_end,neighborhood_end,start_day,stop_day,day_mean_temperature,day_mean_wind_speed,day_total_precipitation,trip_minutes,trip_count
Customer,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,29/06/2019,29/06/2019,74.4,2.1,0,20,2
Customer,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,01/09/2019,01/09/2019,79.3,2.6,0.62,30,2
Customer,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,31/10/2020,31/10/2020,49.1,3,0,30,6
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,29/10/2019,29/10/2019,64.5,3.9,0,30,9
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,31/10/2019,31/10/2019,49.9,4.3,0,20,36
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,11/04/2020,11/04/2020,54.1,7.9,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,23/03/2020,23/03/2020,30.3,5.5,0,20,8
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,03/09/2019,03/09/2019,79.4,4.6,0,0,4
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,11/11/2019,11/11/2019,56.4,2.9,0,30,5
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,13/07/2020,13/07/2020,79.5,2.3,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,05/03/2020,05/03/2020,30.3,5.4,0.48,10,21
Subscriber,10002,Manhattan,Lower East Side,11205,Brooklyn,Northwest Brooklyn,09/03/2019,09/03/2019,41.4,5.6,0,20,1
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,30/07/2019,31/07/2019,70.8,2.8,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,20/12/2020,20/12/2020,38.6,5.8,0,10,3
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,07/11/2019,07/11/2019,49,5.3,0.25,30,4
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,08/11/2019,08/11/2019,41.9,5.3,0,20,18
Subscriber,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,18/06/2020,18/06/2020,66.8,3.3,0,40,3
Subscriber,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,03/10/2019,03/10/2019,62.9,3.6,0,40,2
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,05/05/2020,05/05/2020,73.7,4.6,0,60,1
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,21/08/2020,21/08/2020,78.7,4,0.33,10,9
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,06/09/2020,06/09/2020,74.1,1,0,20,18
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,11/08/2019,11/08/2019,77.5,2.7,0,20,25
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,13/09/2019,13/09/2019,63.9,5.2,0,0,1
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,29/05/2020,29/05/2020,73.6,4.5,0,20,24
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,11/07/2019,11/07/2019,76.8,3.5,0,20,21
Customer,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,11/09/2019,11/09/2019,73.9,4,0,10,6
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,17/11/2019,17/11/2019,43.7,2.6,0.49,30,1
Subscriber,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,10/10/2019,10/10/2019,58.7,2.6,0,20,8
Customer,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,04/06/2020,04/06/2020,58,4.6,0,10,1
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,05/02/2019,05/02/2019,31.8,6.4,0.97,20,3
Customer,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,26/11/2020,26/11/2020,49,2.5,0,10,2
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,11/08/2020,11/08/2020,74.9,3.9,0.59,20,7
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,07/05/2020,07/05/2020,66.2,1.7,0,20,12
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,29/06/2020,29/06/2020,70.3,4.6,0.29,50,1
Customer,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,11/07/2020,11/07/2020,78.7,1.9,0,10,5
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,23/08/2019,23/08/2019,70.4,5,0.06,30,3
Customer,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,19/09/2020,19/09/2020,74.7,1.8,0,30,6
Customer,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,08/08/2020,08/08/2020,74.7,3.4,0,120,2
Subscriber,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,14/09/2019,14/09/2019,60.9,2.8,0.26,40,2
Customer,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,05/08/2019,05/08/2019,78.6,1.4,0,20,3
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,27/06/2019,28/06/2019,75.1,3.4,0.07,10,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,11/12/2020,11/12/2020,55.2,3.1,0,10,4
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,11/10/2019,11/10/2019,54.9,3.7,0.14,0,3
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,05/10/2020,05/10/2020,57.7,6.6,0,60,2
Customer,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,14/05/2020,14/05/2020,60,3.5,0,320,1
Customer,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,20/12/2020,20/12/2020,38.6,5.8,0,30,2
Customer,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,09/11/2019,09/11/2019,50,3.6,0,20,4
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,01/05/2019,01/05/2019,61.1,4.6,4.53,10,4
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,02/01/2020,02/01/2020,38.7,7,0,60,1
Customer,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,03/11/2020,03/11/2020,60.6,1.6,0,20,4
Subscriber,10002,Manhattan,Lower East Side,11238,Brooklyn,Central Brooklyn,13/08/2020,13/08/2020,75.4,3.3,0,30,3
Subscriber,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,30/10/2020,30/10/2020,55.8,5.4,0.04,20,4
Customer,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,20/09/2020,20/09/2020,73.9,6.3,0,80,3
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,01/07/2020,01/07/2020,75,4.3,0.43,10,5
Subscriber,10002,Manhattan,Lower East Side,10280,Manhattan,Lower Manhattan,06/07/2020,06/07/2020,76.8,2.1,0,20,6
Customer,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,07/09/2020,07/09/2020,78.4,3.4,0,20,7
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,02/04/2019,02/04/2019,47.3,1.9,0,20,7
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,08/03/2020,08/03/2020,41.4,4,0,20,3
Subscriber,10002,Manhattan,Lower East Side,10036,Manhattan,Chelsea and Clinton,27/04/2019,27/04/2019,51.9,5.2,0.05,30,1
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,21/03/2019,21/03/2019,44.1,8.2,0,30,1
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,06/04/2020,07/04/2020,50.8,3.5,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,01/08/2020,01/08/2020,81.6,3.8,0,30,3
Customer,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,11/12/2020,11/12/2020,55.2,3.1,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10103,Manhattan,Chelsea and Clinton,01/10/2020,01/10/2020,59.8,7.6,0.04,20,1
Customer,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,11/05/2020,11/05/2020,75.3,3.6,0,60,1
Subscriber,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,22/06/2019,23/06/2019,69.8,1.5,0,10,1
Subscriber,10002,Manhattan,Lower East Side,10199,Manhattan,Chelsea and Clinton,15/03/2019,15/03/2019,49.9,6.6,0,20,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,22/07/2020,22/07/2020,77.3,4.5,0,180,1
Subscriber,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,26/02/2020,26/02/2020,26.8,6.1,0,30,1
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,12/09/2020,12/09/2020,74,2.3,0,20,8
Subscriber,10002,Manhattan,Lower East Side,10280,Manhattan,Lower Manhattan,29/09/2020,29/09/2020,75.6,2.7,0,20,4
Subscriber,10002,Manhattan,Lower East Side,11216,Brooklyn,Central Brooklyn,22/09/2020,22/09/2020,66.8,6.4,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,04/03/2020,04/03/2020,38.5,5.4,0.68,10,1
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,09/11/2020,09/11/2020,51.1,1.7,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10024,Manhattan,Upper West Side,20/12/2020,20/12/2020,38.6,5.8,0,50,1
Subscriber,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,18/01/2020,18/01/2020,35.1,3.3,0,10,1
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,09/02/2020,09/02/2020,27.7,9.6,0.03,20,1
Subscriber,10002,Manhattan,Lower East Side,10278,Manhattan,Lower Manhattan,19/05/2019,19/05/2019,60.3,4.3,0,0,1
Customer,10002,Manhattan,Lower East Side,10278,Manhattan,Lower Manhattan,07/08/2020,07/08/2020,76.4,4.3,0,20,2
Subscriber,10002,Manhattan,Lower East Side,10110,Manhattan,Chelsea and Clinton,30/11/2019,30/11/2019,47.5,3.3,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,27/09/2019,27/09/2019,70.7,2.7,0,40,3
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,17/05/2020,17/05/2020,72.2,2.1,0.29,50,1
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,16/01/2020,16/01/2020,33.4,7.3,0,20,2
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,03/10/2020,03/10/2020,50.2,11.8,1.36,30,1
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,11/05/2020,11/05/2020,75.3,3.6,0,50,1
Customer,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,30/08/2020,30/08/2020,79.1,3.3,0,50,2
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,16/10/2019,16/10/2019,68.8,3.4,1.68,30,4
Customer,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,26/05/2019,26/05/2019,74.7,3.7,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,16/01/2020,16/01/2020,33.4,7.3,0,20,4
Customer,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,07/04/2019,07/04/2019,47.2,4.4,0,20,2
Subscriber,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,26/10/2020,27/10/2020,51.8,3.9,0.03,20,1
Subscriber,10002,Manhattan,Lower East Side,10023,Manhattan,Upper West Side,07/08/2019,07/08/2019,74.4,3.6,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,01/12/2019,01/12/2019,55.4,5.7,0,30,2
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,02/10/2020,02/10/2020,52.7,9.9,0.14,20,1
Customer,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,02/10/2019,02/10/2019,63.5,4.8,0.02,20,3
Subscriber,10002,Manhattan,Lower East Side,10036,Manhattan,Chelsea and Clinton,27/01/2019,27/01/2019,34.8,5.9,0,10,2
Subscriber,10002,Manhattan,Lower East Side,10005,Manhattan,Lower Manhattan,01/05/2019,01/05/2019,61.1,4.6,4.53,30,1
Subscriber,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,18/12/2020,18/12/2020,51.9,5.5,1.21,20,3
Customer,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,11/08/2019,11/08/2019,77.5,2.7,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,12/08/2020,12/08/2020,77,3.8,0.58,60,2
Subscriber,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,21/01/2019,22/01/2019,25.2,999.9,0,1660,1
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,01/09/2020,01/09/2020,82,2.6,0,10,1
Customer,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,12/08/2019,12/08/2019,74.4,4.3,0,30,2
Subscriber,10002,Manhattan,Lower East Side,10168,Manhattan,Gramercy Park and Murray Hill,04/02/2020,04/02/2020,31.2,4,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,11/03/2020,11/03/2020,48.8,4.5,0.47,30,1
Subscriber,10002,Manhattan,Lower East Side,10023,Manhattan,Upper West Side,29/09/2020,29/09/2020,75.6,2.7,0,30,1
Customer,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,16/05/2020,16/05/2020,65.4,1.8,0.03,20,2
Subscriber,10002,Manhattan,Lower East Side,11217,Brooklyn,Northwest Brooklyn,03/11/2019,03/11/2019,47.6,6,0,30,1
Subscriber,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,03/09/2019,03/09/2019,79.4,4.6,0,30,3
Customer,10002,Manhattan,Lower East Side,10001,Manhattan,Chelsea and Clinton,27/04/2019,27/04/2019,51.9,5.2,0.05,150,1
Customer,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,04/06/2020,04/06/2020,58,4.6,0,50,2
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,31/03/2019,31/03/2019,43.5,8.2,0.3,10,1
Subscriber,10002,Manhattan,Lower East Side,10009,Manhattan,Lower East Side,15/05/2019,15/05/2019,63.1,4.4,0.12,30,3
Subscriber,10002,Manhattan,Lower East Side,11217,Brooklyn,Northwest Brooklyn,02/12/2019,02/12/2019,39.4,8,0.09,30,1
Subscriber,10002,Manhattan,Lower East Side,11201,Brooklyn,Northwest Brooklyn,24/05/2019,24/05/2019,60.2,3.4,0.99,40,2
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,24/03/2020,24/03/2020,33.8,4.2,0,0,2
Subscriber,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,11/07/2019,11/07/2019,76.8,3.5,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,09/05/2019,09/05/2019,58,2.9,0.11,210,1
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,01/05/2019,01/05/2019,61.1,4.6,4.53,30,1
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,27/09/2019,27/09/2019,70.7,2.7,0,30,2
Customer,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,08/09/2020,08/09/2020,84.2,3.8,0,60,1
Customer,10002,Manhattan,Lower East Side,10003,Manhattan,Lower East Side,16/09/2020,16/09/2020,75.8,1.5,0,40,2
Subscriber,10002,Manhattan,Lower East Side,10019,Manhattan,Chelsea and Clinton,14/12/2019,14/12/2019,41,5.9,0,20,1
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,09/08/2019,09/08/2019,76,2.5,0,40,1
Customer,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,21/09/2019,21/09/2019,70.2,1.2,0.15,50,1
Subscriber,10002,Manhattan,Lower East Side,11217,Brooklyn,Northwest Brooklyn,15/01/2020,15/01/2020,29.5,3.6,0,20,1
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,28/10/2020,28/10/2020,58,6.3,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10013,Manhattan,Greenwich Village and Soho,29/03/2020,29/03/2020,33.4,5.8,0,30,1
Customer,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,25/03/2020,25/03/2020,39.9,3.5,0,10,1
Subscriber,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,03/11/2020,03/11/2020,60.6,1.6,0,40,1
Subscriber,10002,Manhattan,Lower East Side,10012,Manhattan,Greenwich Village and Soho,15/12/2020,15/12/2020,61.8,8.6,0.42,40,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,25/08/2019,25/08/2019,74.3,1.9,0,70,1
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,21/09/2020,21/09/2020,65.8,7.4,0,390,1
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,12/09/2019,12/09/2019,70.1,4.2,0,10,1
Subscriber,10002,Manhattan,Lower East Side,10199,Manhattan,Chelsea and Clinton,01/05/2020,01/05/2020,53.6,5.1,0,30,3
Subscriber,10002,Manhattan,Lower East Side,10278,Manhattan,Lower Manhattan,01/01/2019,01/01/2019,28.2,5.1,0,10,3
Customer,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,18/05/2019,18/05/2019,60,4.3,0,20,19
Subscriber,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,05/03/2019,05/03/2019,31.3,3.2,0,10,26
Subscriber,10002,Manhattan,Lower East Side,10038,Manhattan,Lower Manhattan,27/04/2019,27/04/2019,51.9,5.2,0.05,30,2
Subscriber,10002,Manhattan,Lower East Side,10278,Manhattan,Lower Manhattan,18/11/2019,18/11/2019,35.4,8.5,1.08,10,7
Subscriber,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,10/04/2019,10/04/2019,50.5,5.8,0,30,2
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,14/05/2020,14/05/2020,60,3.5,0,20,31
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,30/12/2019,30/12/2019,32.5,4.3,0,0,93
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,28/04/2019,28/04/2019,54.5,3.6,0,40,6
Subscriber,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,11/06/2019,11/06/2019,67,6,0.02,10,31
Subscriber,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,12/03/2019,12/03/2019,52.5,3.3,0,20,5
Subscriber,10002,Manhattan,Lower East Side,10168,Manhattan,Gramercy Park and Murray Hill,03/09/2019,03/09/2019,79.4,4.6,0,20,6
Subscriber,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,16/11/2020,16/11/2020,58.1,2.9,0,10,28
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,06/06/2019,06/06/2019,67.7,4.2,0.25,30,7
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,14/08/2019,14/08/2019,70.9,4.3,0.02,60,1
Customer,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,16/08/2019,16/08/2019,70.3,3.4,0,30,9
Subscriber,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,26/06/2019,26/06/2019,76.6,3.4,0.15,20,7
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,04/11/2020,04/11/2020,62.9,2.3,0,20,8
Subscriber,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,23/10/2020,23/10/2020,58.8,5,0,20,10
Subscriber,10002,Manhattan,Lower East Side,10282,Manhattan,Tribeca,06/08/2020,06/08/2020,75.6,2.7,0,20,7
Subscriber,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,17/03/2020,17/03/2020,49.7,6.9,0.01,20,10
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,13/10/2020,13/10/2020,65.8,2.5,0.01,10,10
Customer,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,05/10/2020,05/10/2020,57.7,6.6,0,20,3
Subscriber,10002,Manhattan,Lower East Side,10168,Manhattan,Gramercy Park and Murray Hill,07/09/2020,07/09/2020,78.4,3.4,0,20,7
Subscriber,10002,Manhattan,Lower East Side,10016,Manhattan,Gramercy Park and Murray Hill,15/12/2019,15/12/2019,41.6,3,0,20,10
Subscriber,10002,Manhattan,Lower East Side,11238,Brooklyn,Central Brooklyn,25/11/2020,25/11/2020,42.5,2.3,0,30,3
Subscriber,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,12/08/2020,12/08/2020,77,3.8,0.58,30,2
Subscriber,10002,Manhattan,Lower East Side,10018,Manhattan,Chelsea and Clinton,04/05/2020,04/05/2020,70.1,3.6,0,40,2
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,01/12/2019,01/12/2019,55.4,5.7,0,20,9
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,05/11/2019,05/11/2019,60.4,4.3,0,10,36
Subscriber,10002,Manhattan,Lower East Side,10014,Manhattan,Greenwich Village and Soho,12/02/2020,12/02/2020,32.3,4.6,0,10,23
Subscriber,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,13/12/2020,13/12/2020,61.8,2,0,30,5
Subscriber,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,19/03/2020,19/03/2020,34,5.5,0,30,4
Customer,10002,Manhattan,Lower East Side,10022,Manhattan,Gramercy Park and Murray Hill,10/05/2019,10/05/2019,65.6,3.3,0.04,100,2
Customer,10002,Manhattan,Lower East Side,10010,Manhattan,Gramercy Park and Murray Hill,28/07/2019,28/07/2019,75.8,4.6,0.2,20,1
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,13/11/2020,13/11/2020,55.4,9.4,0.01,20,16
Subscriber,10002,Manhattan,Lower East Side,11211,Brooklyn,Greenpoint,13/06/2020,13/06/2020,81.4,5.7,0,10,11
Subscriber,10002,Manhattan,Lower East Side,10110,Manhattan,Chelsea and Clinton,18/06/2020,18/06/2020,66.8,3.3,0,20,2
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,21/08/2019,21/08/2019,73.9,2.8,0.04,20,3
Subscriber,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,22/06/2019,22/06/2019,69.8,1.5,0,40,13
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,13/04/2020,13/04/2020,57.7,3.5,0,30,5
Subscriber,10002,Manhattan,Lower East Side,10011,Manhattan,Chelsea and Clinton,09/12/2020,09/12/2020,45.8,2.7,0,10,19
Customer,10002,Manhattan,Lower East Side,10007,Manhattan,Lower Manhattan,23/09/2020,23/09/2020,68.4,3.3,0,20,4
Customer,10002,Manhattan,Lower East Side,10002,Manhattan,Lower East Side,12/11/2020,12/11/2020,55.4,3.6,0.43,10,6
Customer,10002,Manhattan,Lower East Side,10004,Manhattan,Lower Manhattan,19/09/2019,19/09/2019,61.6,6.6,0,30,1
Customer,10002,Manhattan,Lower East Side,10017,Manhattan,Gramercy Park and Murray Hill,30/04/2020,30/04/2020,55.6,7.5,0,30,1
